MolecularWeight,TPSA,Complexity,HeavyAtomCount,RotatableBondCount,RDKit_logP,RDKit_TPSA,RDKit_MolWt,LD50
230.34,20.2,244,17,2,3.7564,20.23,230.351,2.893
230.34,20.2,244,17,2,3.7564,20.23,230.351,3.145
300.1,62.8,387,17,3,2.2999,54.37,300.098,2.844
432.1,20.2,508,26,8,4.6909,20.23,432.098,1.992
243.18,57.8,308,17,1,2.5401,57.78,243.188,4.01
212.09,40.5,162,13,4,0.8769,40.46,212.089,2.076
292.76,44.1,335,20,5,3.7293,44.12,292.766,2.864
821.9,66.8,551,28,2,5.9785,66.76,821.912,2.468
329.5,12,316,25,8,5.4294,12.03,329.487,3.12
105.17,82.2,52.8,6,0,-1.046,50.08,105.166,3.876
314.4,139,262,17,8,3.0774,53.47,314.394,3.966
254.13,28.7,286,17,0,3.6005,28.68,254.133,4.45
207.01,71.8,185,12,0,2.4838,69.16,207.016,1.866
167.18,29.1,153,12,2,1.90302,29.1,167.183,4.378
211.3,114,200,13,1,1.2166,50.08,211.315,2.927
300.4,139,251,16,7,2.6873,53.47,300.367,2.594
171.14,29.1,155,12,2,1.7337,29.1,171.146,4.932
233.26,55.4,314,17,3,1.6039,55.4,233.267,1.988
328.4,139,276,18,9,3.4675,53.47,328.421,4.18
303.2,0,129,11,0,4.6314,0,303.202,2.783
291.77,50.9,346,20,4,3.3366,50.94,291.782,2.832
302.4,36.9,318,21,6,5.0223,36.92,302.455,1.369
296.16,52.6,323,19,8,2.0185,52.6,296.163,1.773
326.2,50.9,384,21,4,3.99,50.94,326.227,2.838
148.51,9.2,76.9,8,2,1.76,9.23,148.511,1.462
291.77,50.9,346,20,4,3.3366,50.94,291.782,2.212
358.4,148,304,20,11,3.094,62.7,358.447,3.988
198.09,20.2,162,13,1,1.8744,20.23,198.09,2.343
98.14,17.1,64.6,7,3,1.5416,17.07,98.145,1.799
342.4,133,303,20,11,2.9776,79.77,342.379,4.214
367.9,96.2,378,21,8,4.6811,38.77,367.86,3.975
100.16,6,55.1,7,2,0.5163,6.02,100.165,1.399
302.4,155,237,15,6,3.0105,44.24,302.408,2.445
158.12,0,153,11,1,3.2212,0,158.122,1.801
130.19,0,135,10,0,2.646,0,130.19,1.664
524.6,60.7,860,36,6,6.7895,60.69,524.586,7.1
1131.3,388,2300,79,16,-1.3211,388.04,1131.269,3.133
330.5,155,262,17,8,3.7907,44.24,330.462,3.115
314.4,140,262,17,8,3.6743,61.31,314.394,3.061
297.3,49.8,524,22,1,2.2664,49.77,297.354,2.733
161.55,74.5,148,10,0,1.27972,71.82,161.548,2.664
135.13,80.5,127,10,0,-0.0649,80.48,135.13,2.272
276.4,46.5,331,20,4,3.478,46.53,276.376,1.743
344.5,155,275,18,9,4.1808,44.24,344.489,3.124
256.09,90.7,242,16,1,2.0098,90.71,256.096,3.097
300.4,140,251,16,7,3.2842,61.31,300.367,2.592
154.14,42,140,11,2,0.9896,41.99,154.144,4.285
242.05,50.2,262,15,1,3.2398,50.19,242.061,2.043
168.23,37.3,208,12,4,2.7637,37.3,168.236,1.658
255.5,49.1,183,17,13,5.90178,23.79,255.471,1.231
325.71,106,343,19,6,3.9245,70.83,325.71,3.513
175,0,66.9,8,0,2.5882,0,175,1.812
414.6,74.6,812,30,9,6.8638,74.6,414.586,3.618
358.5,155,299,19,9,4.5693,44.24,358.516,3.108
154.25,9.2,164,11,1,2.7441,9.23,154.253,1.697
342.4,140,300,19,9,4.4529,61.31,342.448,3.562
112.52,47.6,174,7,0,1.15626,47.58,112.519,1.215
171.24,37.4,162,12,5,1.224,37.38,171.24,1.556
454.58,94.9,545,26,2,5.7056,89.52,454.586,5.004
237.05,34.1,283,13,0,2.2277,34.14,237.052,1.784
356.5,155,312,19,10,4.3469,44.24,356.5,3.188
410.1,94.9,543,26,2,5.5965,89.52,410.135,4.96
339.4,149,521,19,9,-1.7996,124.12,339.413,3.054
292.2,133,545,21,2,-1.7869,132.96,292.207,2.313
355.4,40.2,489,26,4,3.4731,40.16,355.434,2.814
129.18,50.4,78.8,8,1,1.46012,22.12,129.184,2.014
177.24,43.1,159,13,4,2.6417,43.09,177.247,3.324
237.25,56.8,271,17,3,1.8387,56.79,237.255,3.334
295.4,21.7,401,22,2,3.4559,21.7,295.382,3.023
165.23,40.9,258,12,0,2.29548,40.86,165.236,3.429
191.27,43.1,171,14,5,3.0318,43.09,191.274,2.947
386.4,88.1,716,28,5,3.4462,92.04,386.4,2.667
237.25,56.8,253,17,3,1.8403,56.79,237.255,3.223
245.14,64.5,116,14,9,-0.635,64.52,245.15,2.389
249.05,74.9,269,15,1,2.86,72.24,249.053,1.945
230.31,23.6,340,17,2,2.60782,26.93,230.311,2.428
249.26,56.8,295,18,3,2.0064,56.79,249.266,3.853
143.23,50.4,116,10,3,0.91717,47.91,143.234,1.697
342.4,65.8,476,25,4,2.5121,65.82,342.439,2.756
266.4,0,218,20,8,6.2566,0,266.428,2.045
172.31,38.1,74.2,12,9,1.8952,38.05,172.316,2.507
773.1,156,1060,56,23,6.94,156,773.136,2.285
220.72,25.3,166,14,2,4.4912,0,220.724,2.222
315.39,30.7,333,22,4,1.9885,30.71,315.399,2.67
260.9,22.1,172,13,1,3.5703,22.12,260.935,2.24
304.34,76,359,22,7,1.8483,75.99,304.342,2.271
148.16,26.3,165,11,0,1.6518,26.3,148.161,1.748
151.21,46.3,110,11,2,1.0672,46.25,151.209,1.993
170.21,34.3,183,12,2,0.5792,34.29,170.208,2.009
267.37,30.3,278,20,4,3.23477,30.33,267.376,1.95
193.2,65.3,220,14,3,1.9451,65.26,193.206,2.781
311.28,91.9,430,20,6,1.8485,83.47,311.281,1.379
198.13,112,245,14,0,1.51702,106.51,198.134,3.899
94.15,0,90.6,7,0,1.9725,0,94.157,0.921
110.16,28.7,63.5,8,2,1.3622,28.68,110.16,2.252
366,46.5,354,21,4,5.7196,46.53,366.027,3.082
252.26,61.8,271,18,8,1.5602,61.83,252.266,1.682
193.27,75.1,266,12,3,0.9073,66.73,193.268,2.42
229.71,62.7,180,15,5,2.1672,62.73,229.715,1.884
170.59,26.3,130,11,3,2.562,26.3,170.595,1.755
177.27,68.9,181,11,3,1.2412,49.66,177.269,1.948
304.34,70.1,268,19,9,4.7486,44.76,304.348,3.698
197.66,29.1,155,13,4,1.9317,29.1,197.665,1.791
242.4,133,142,12,7,3.0106,18.46,242.412,2.703
299.47,28.7,251,15,0,3.9976,28.68,299.477,4.52
204.31,70.5,90.1,14,11,0.4974,70.5,204.314,1.772
138.1,46.5,101,8,3,1.2282,46.53,138.103,1.816
390.9,18.5,338,20,0,7.505,18.46,390.864,5.644
388.4,128,748,28,7,2.1348,124.84,388.376,2.425
186.63,18.5,130,12,3,2.4426,18.46,186.638,1.599
184.3,167,96.6,8,3,0.855,52.04,184.336,1.976
388.29,222,627,27,6,-4.8023,221.54,388.297,1.536
120.2,50.6,26.5,6,0,1.4664,0,120.242,1.638
231.3,90.7,259,17,2,2.01112,90.71,231.303,3.364
192.3,20.2,144,14,5,3.82342,20.23,192.302,1.922
134.14,74.6,185,10,3,-0.14086,74.61,134.142,3.429
458.5,113,981,33,3,2.8185,117.2,458.551,5.038
375.5,59.3,633,28,7,5.82518,59.32,375.468,3.072
279.14,77.8,230,16,1,2.37892,77.82,279.141,3.048
192.28,56.2,174,13,3,2.159,24.06,192.287,2.409
321.5,82.1,316,18,6,1.5061,82.06,321.54,1.976
194.3,164,131,11,4,-2.3805,100.16,194.289,4.486
138.19,62.8,130,8,3,-0.5866,54.37,138.188,0.885
219.28,49.3,255,16,5,2.8627,49.33,219.284,2.601
320.16,75.6,351,20,6,2.5976,75.63,320.172,2.63
339.4,45.6,479,25,4,1.88102,45.55,339.439,2.531
90.19,1,17.6,5,1,1.5722,0,90.191,1.1
160.25,29.5,64.6,11,8,1.9657,29.46,160.257,1.847
444.2,0,447,19,0,5.9001,0,444.227,2.949
511.1,0,628,21,0,5.8616,0,511.101,3.407
418.5,78.1,653,30,8,5.2515,53.23,418.518,2.552
104.11,41.9,56.9,7,2,0.2035,41.9,104.109,2.172
428.3,134,567,28,8,4.3604,133.52,428.314,2.155
456.5,68.3,771,34,8,4.9187,71.69,456.498,2.522
522.8,84.8,373,36,33,4.796,84.84,522.764,2.303
514.6,114,650,37,20,4.6308,114.43,514.571,1.67
297.35,104,447,21,3,0.1564,103.7,297.351,4.996
296.79,49.4,324,20,6,2.4768,49.41,296.798,1.981
204.31,17.1,180,15,6,3.6245,17.07,204.313,1.667
192.21,35.5,183,14,6,1.7946,35.53,192.214,2.565
134.22,0,94.2,10,1,3.11842,0,134.222,1.799
356.4,18.5,344,19,0,6.8516,18.46,356.419,6.238
251.28,56.8,303,18,4,2.6923,56.79,251.282,3.737
117.15,23.8,131,9,0,1.8667,23.79,117.151,1.564
293.31,65.1,407,21,4,2.9512,65.07,293.319,2.893
365.4,83.1,604,26,9,2.5484,83.09,365.426,2.262
441.05,59.8,301,18,6,5.2743,27.69,441.054,3.498
218.03,29.5,224,13,1,2.4442,35.14,218.039,1.967
176.17,35.5,234,13,1,1.8016,39.44,176.171,1.612
144.26,38.1,71.7,10,5,1.6645,38.05,144.262,3.126
245.28,56.1,403,18,1,1.11872,59.52,245.282,2.226
305.2,66.6,265,19,8,1.925,66.56,305.205,3.463
650.6,161,1090,47,6,2.6914,160.83,650.633,2.898
260.11,29.5,256,16,2,3.588,29.54,260.12,2.073
126.97,17.1,46.8,6,2,1.0331,17.07,126.97,3.803
134.22,0,94.2,10,1,3.11842,0,134.222,1.655
267.32,29.5,357,20,2,3.4025,29.54,267.328,1.825
1135,554,1480,77,7,-15.2306,554.05,1134.987,1.781
137.14,44,130,10,0,-1.1254,44.01,137.138,1.438
348.4,43.4,597,26,4,5.26576,43.37,348.442,1.639
311.66,72.1,373,20,4,3.7735,69.44,311.661,3.186
235.3,53.8,291,16,2,2.3175,21.7,235.308,2.422
228.27,0,160,16,4,3.5293,0,228.275,2.265
221.28,62.6,267,15,2,1.9753,30.49,221.281,2.983
322.22,165,442,23,4,1.132,164.75,322.225,2.154
179.22,50.2,170,13,4,2.1224,50.19,179.219,2.572
260.29,60.8,229,16,7,4.3532,35.53,260.295,2.946
281.37,63,306,19,5,2.6146,30.93,281.377,3.701
194.18,66.8,224,14,3,1.4986,66.76,194.186,1.391
223.3,73.2,251,15,2,1.0825,41.15,223.301,2.299
130.18,21.8,93.6,9,3,1.2003,21.76,130.187,1.814
470.7,78.9,461,33,26,7.0661,78.9,470.691,1.15
261.06,36.8,130,11,2,2.5093,36.75,261.066,2.719
206.33,24.7,201,15,2,3.8257,24.72,206.333,2.712
171.41,28.7,88.6,8,0,2.3699,28.68,171.414,4.193
180.16,82.6,193,13,2,2.0037,79.89,180.167,2.586
237.29,159,289,16,3,-0.85933,124.67,237.292,2.5
185.41,12,143,11,4,2.4366,12.03,185.419,2.599
210.31,0,202,16,2,4.45524,0,210.32,2.011
158.24,26.3,99.7,11,7,2.5199,26.3,158.241,1.113
261.7,37.4,394,18,1,3.0838,37.38,261.708,1.038
331.4,63.7,639,24,5,2.9649,63.68,331.412,1.854
96.94,0,19.2,4,0,1.9352,0,96.944,2.1
116.16,26.3,89.2,8,2,1.348,26.3,116.16,1.452
154.17,61.6,104,8,3,1.3446,29.46,154.171,2.41
169.61,36.8,130,11,2,2.5581,36.75,169.615,2.713
154.25,20.2,151,11,1,2.3596,20.23,154.253,2.216
270.5,190,220,12,0,3.3892,24.72,270.476,1.501
108.52,26.3,52.8,6,2,1.3817,26.3,108.524,2.604
226.28,60.8,178,13,6,3.6992,35.53,226.278,3.251
200.23,63.6,206,14,5,1.7271,63.6,200.234,1.489
122.55,26.3,62.7,7,3,0.7883,26.3,122.551,4.088
306.4,101,292,17,4,4.474,18.46,306.414,4.787
66.1,0,58.1,5,0,1.5025,0,66.103,2.767
214.19,28.7,229,15,1,3.1441,28.68,214.19,3.884
152.23,17.1,207,11,1,2.2576,17.07,152.237,2.484
203.24,37.4,263,15,2,2.0811,37.38,203.241,2.238
368.9,101,349,20,6,5.9076,18.46,368.913,3.768
229.16,71.8,294,16,1,1.6806,71.77,229.161,3.86
400.6,40.5,643,29,6,6.5898,40.46,400.647,6.071
205.34,12,138,15,7,4.3149,12.03,205.345,1.93
248.36,23.6,356,18,0,1.8717,23.55,248.37,2.237
202.13,48.9,221,14,0,2.2873,48.91,202.135,3.693
148.2,38.7,56.8,10,7,0.4219,38.69,148.202,1.322
265.21,97.2,392,17,1,1.2291,88.84,265.216,4.101
262.23,28.7,312,19,1,4.2487,28.68,262.234,3.58
233.18,124,305,17,2,1.1254,120.97,233.187,2.97
229.32,46.6,210,16,9,1.9783,46.61,229.32,1.652
222.11,28.7,244,15,0,2.8599,28.68,222.116,4.95
224.26,60.8,192,13,4,3.4532,35.53,224.262,2.971
73.12,49.1,41.2,4,0,0.83048,23.79,73.12,3.086
206.15,83.2,335,15,0,0.8206,80.52,206.157,1.867
104.07,108,92.4,7,1,-1.33883,105.04,104.069,1.009
238.3,54.6,164,14,9,0.7126,52.6,238.33,2.77
217.26,37.4,274,16,3,2.3287,37.38,217.268,1.793
88.07,65.2,57.9,6,1,-0.0936,65.18,88.066,2.869
240.12,0,52.5,9,5,3.7803,0,240.128,1.467
239.28,52.7,249,18,4,4.316,52.68,239.282,3.053
143.14,59.3,146,10,5,0.08968,59.32,143.142,1.522
189.24,58.4,211,13,0,2.25242,30.19,189.243,2.879
299.47,28.7,251,15,0,3.9976,28.68,299.477,4.62
44.05,20.2,10.3,3,0,0.6879,20.23,44.053,2.838
72.11,12.5,47.6,5,0,0.7952,12.53,72.107,1.268
188.31,29.5,132,13,6,2.5986,29.46,188.311,1.623
346.47,28.7,251,15,0,3.8397,28.68,346.477,5.38
208.25,46.5,205,15,5,1.5432,46.53,208.257,1.76
346.47,28.7,251,15,0,3.8397,28.68,346.477,4.159
250.6,37.9,264,16,1,3.2437,37.91,250.607,4.9
194.23,58.9,229,14,4,1.4644,58.86,194.234,2.084
318.7,63.6,405,22,5,3.813,63.6,318.756,2.409
279.06,28.7,246,15,0,3.65262,28.68,279.059,3.64
494.06,57.5,319,20,4,4.0123,57.53,494.066,2.652
338.4,39.4,497,25,7,5.152,39.44,338.447,2.435
250.33,39.4,300,18,5,3.8951,39.44,250.338,2.854
168.23,37.3,234,12,2,2.3094,37.3,168.236,1.828
297.07,44.8,315,17,5,4.3816,44.76,297.074,2.102
307.27,37.3,183,17,12,5.1455,37.3,307.272,2.584
282.4,67.8,459,21,3,4.41776,67.81,282.387,3.511
245.59,52.5,324,16,0,3.10678,52.47,245.591,4.71
166.17,43.4,279,12,0,1.0423,43.37,166.176,1.843
90.12,40.5,28.7,6,2,-0.2504,40.46,90.122,0.751
245.16,74.5,318,17,0,2.79832,71.82,245.16,4.5
174.29,76.1,67.5,12,9,-1.1368,76.1,174.292,2.162
138.25,0,140,10,1,3.5329,0,138.254,1.283
136.23,0,178,10,0,3.453,0,136.238,1.492
218.13,69.1,249,15,0,1.9929,69.14,218.134,3.876
225.28,28.8,248,17,3,3.5099,26.07,225.291,2.224
302.4,35.5,412,22,7,4.1146,35.53,302.414,1.874
205.18,46.3,195,14,1,2.3409,46.25,205.179,2.368
264.5,57.1,121,16,11,3.0514,6.48,264.504,2.891
246.19,47.1,275,17,2,2.5989,47.14,246.188,3.613
111.14,40.9,144,8,1,1.12518,40.86,111.144,3.451
158.41,23.8,100,7,1,1.92268,23.79,158.415,2.899
240.1,28.7,270,16,0,2.999,28.68,240.106,5.02
185.85,0,19.2,4,0,2.2474,0,185.846,3.477
205.33,41.9,142,13,2,0.0293,41.93,205.33,1.781
333.92,28.7,278,16,0,4.651,28.68,333.922,4.58
116.16,55.1,72.8,8,3,0.4548,55.12,116.164,1.966
285.05,37.9,292,17,1,3.8971,37.91,285.052,4.55
114.21,25.3,49.2,7,4,2.0916,0,114.213,1.583
345.4,69.6,509,26,2,4.00114,69.56,345.398,2.822
338.4,39.4,476,25,8,5.152,39.44,338.447,2.626
342.1,58.2,411,21,2,3.9489,58.22,342.104,3.921
102.13,37.3,66.5,7,2,0.2038,37.3,102.133,1.504
106.13,47.6,161,8,2,1.36996,47.58,106.128,2.446
219.28,54,226,16,2,2.5358,54.02,219.288,2.04
87.16,26,32.9,6,1,0.9896,26.02,87.166,2.354
227.26,54,239,17,4,1.5162,54.02,227.267,2.976
218.83,45.8,57.1,6,0,1.3365,43.14,218.832,3.406
279.6,74.5,349,18,0,3.45172,71.82,279.605,3.95
251.28,37.4,471,19,1,2.7251,37.38,251.285,2.882
226.27,52.6,219,16,11,2.0052,52.6,226.272,1.656
265.31,37.4,497,20,1,3.1136,37.38,265.312,2.262
245.3,3.2,202,19,3,5.1564,3.24,245.325,1.885
134.95,47.6,136,7,0,1.20746,47.58,134.953,3.016
249.33,8.8,251,19,2,3.1836,8.81,249.337,2.725
307.5,28.7,303,17,0,4.681,28.68,307.461,5.56
179.17,47.6,207,13,1,1.3737,47.56,179.175,2.253
166.17,35.5,156,12,3,1.4818,35.53,166.176,1.641
291,28.7,302,17,0,4.1667,28.68,291.006,5.24
321.2,55.1,396,21,3,4.0896,55.12,321.163,2.276
368.5,24.9,399,27,7,3.368,24.94,368.521,2.716
379.91,28.7,302,17,0,4.3849,28.68,379.908,4.72
286.71,55.1,358,20,3,3.4362,55.12,286.718,2.401
315.4,55.8,329,22,14,3.0211,55.84,315.454,2.694
287.81,69.6,262,18,3,1.6454,44.29,287.82,2.556
440.81,28.7,303,17,0,5.0083,28.68,440.814,4.66
410.5,70.5,475,31,6,6.7615,70.5,410.517,3.125
124.14,40.5,82.9,9,0,1.40622,40.46,124.139,2.793
270.13,37.9,314,18,1,3.0076,37.91,270.132,4.97
286.11,46.6,391,18,2,3.4213,46.61,286.114,1.457
432.5,113,585,31,6,5.2684,104.64,432.501,3.294
181.9,0,44.9,7,2,2.6379,0,181.877,1.46
351.91,28.7,306,17,0,4.7901,28.68,351.912,4.75
212.24,26.3,223,16,3,2.9262,26.3,212.248,1.628
396.36,28.7,306,17,0,4.8992,28.68,396.363,4.8
364.4,57.7,533,27,6,3.993,57.69,364.445,2.904
175.05,0,81.3,10,2,3.1642,0,175.058,1.888
379.87,12.9,202,14,0,4.5298,12.89,379.877,1.749
152.11,82.6,304,11,0,-1.1089,94.4,152.113,1.922
181.26,82.2,160,12,1,1.15512,50.08,181.264,2.957
303.5,28.7,302,17,0,4.85032,28.68,303.498,4.67
152.11,82.6,304,11,0,-1.0605,94.4,152.113,1.937
408.3,72.9,440,24,5,5.0008,47.56,408.317,4.213
133.15,29.4,149,10,1,1.96232,29.43,133.15,1.92
178.21,75.2,243,11,1,-0.2133,66.81,178.213,2.376
267.35,64.1,321,18,3,3.1087,38.77,267.35,4.728
91.11,66.5,32,6,2,-1.7017,66.48,91.11,1.085
324.6,120,454,21,0,3.35992,114.96,324.602,3.49
165.19,45.6,134,12,3,1.5849,45.56,165.196,3.616
281.37,64.1,335,19,4,3.4988,38.77,281.377,4.051
90.08,35.5,44,6,2,0.3992,35.53,90.078,0.841
499.77,18.5,258,18,0,6.6346,18.46,499.778,6.699
245.41,88.1,118,17,14,-0.767,88.13,245.415,2.394
155.06,0,46.5,8,3,3.0212,0,155.068,1.588
101.19,26,31.2,7,3,1.3813,26.02,101.193,2.414
174.59,50.6,107,8,3,2.1326,18.46,174.589,2.397
330.68,35.5,389,22,4,5.0764,35.53,330.689,2.121
239.18,98.4,299,17,4,1.168,95.74,239.183,1.379
242.24,28.7,292,17,0,3.81538,28.68,242.244,3.621
148.12,69.6,192,11,0,1.46648,66.93,148.121,3.693
315.07,47.1,334,19,2,3.9057,47.14,315.078,3.498
309.4,64.1,361,21,6,4.279,38.77,309.431,3.712
249.09,46.5,223,15,4,3.0929,46.53,249.093,2.493
257.21,57.8,321,18,2,2.9302,57.78,257.215,4.46
398.3,64.1,493,25,4,5.8448,38.77,398.311,4.202
398.3,64.1,493,25,4,5.8448,38.77,398.311,4.202
133.15,29.4,141,10,1,1.96232,29.43,133.15,1.92
122.17,25.8,83,9,1,1.34742,25.78,122.171,2.133
352.5,46.3,479,26,9,4.6511,46.33,352.522,3.696
299.47,28.7,251,15,0,3.9976,28.68,299.477,4.67
364.5,46.3,518,27,7,4.7952,46.33,364.533,3.806
317.46,28.7,277,16,0,4.1367,28.68,317.467,4.6
125.13,50.1,154,9,4,0.62928,50.09,125.127,2.893
118.18,0,86.2,9,1,2.63802,0,118.179,1.719
214,26.3,62.7,7,3,0.9845,26.3,214.002,3.631
259.69,36.4,332,18,1,2.3776,39.82,259.696,2.171
120.17,27.3,62.7,7,3,0.4793,26.3,120.173,2.829
406,12.5,483,29,9,6.215,12.47,405.969,2.378
374.4,110,530,26,4,4.4462,81.91,374.418,4.175
150.22,17.1,209,11,0,2.0116,17.07,150.221,2.345
145.16,30.7,121,11,1,1.2673,30.71,145.165,2.333
230.31,34.4,288,17,3,3.2964,34.37,230.311,2.235
174.24,38.4,204,13,1,1.9196,38.38,174.247,2.618
213.62,66.4,224,14,3,1.1544,66.4,213.62,1.981
354.2,75.6,411,23,7,3.9073,75.63,354.189,3.435
182.09,130,141,12,4,-1.2361,124.97,182.088,2.233
192.26,72.3,284,14,4,2.82316,72.3,192.266,2.292
224.26,59.8,184,13,4,2.853,27.69,224.262,1.888
542.5,55.8,915,40,5,7.9583,59.67,542.553,6.336
202.25,26.3,367,15,3,2.0923,26.3,202.253,1.265
95.14,15.8,53.2,7,0,1.63154,15.79,95.145,3.208
355.6,141,302,25,18,2.22334,135.83,355.575,3.074
210.28,51.6,150,12,7,3.7692,26.3,210.279,5.068
128.13,47.6,180,10,0,1.42996,47.58,128.134,2.173
182.22,51.6,127,10,5,2.989,26.3,182.225,4.863
182.22,51.6,127,10,5,2.989,26.3,182.225,4.67
103.12,52.3,62.7,7,3,0.4917,52.32,103.121,1.74
311.8,29.5,287,21,9,3.8098,29.54,311.853,2.152
251.29,53.2,276,16,3,1.9278,21.06,251.295,2.224
112.17,24.7,98.5,8,1,1.863,24.72,112.176,2.424
250.63,74.6,330,17,2,2.8896,74.6,250.637,1.855
95.1,59.6,104,7,2,-0.37684,59.61,95.105,2.127
348.8,44.8,372,24,8,5.0988,44.76,348.826,2.683
168.2,51.6,116,9,4,2.5989,26.3,168.198,4.23
197.66,41.6,191,13,2,2.24827,39.12,197.669,2.597
327.6,44.8,216,17,9,4.0262,44.76,327.572,2.339
144.2,98.2,119,8,3,1.41496,47.58,144.224,3.46
129.2,32.6,71.3,9,5,2.4168,32.59,129.203,2.092
364.5,134,487,23,8,2.6162,83.8,364.493,4.261
322.4,109,410,19,7,3.0085,53.35,322.392,3.809
436.5,176,667,28,10,1.8493,125.7,436.516,4.263
136.19,47.6,135,10,5,2.37416,47.58,136.198,2.958
475.5,139,774,33,9,3.3685,113.34,475.527,3.473
302.08,55.1,321,19,2,4.833,52.37,302.088,2.019
116.16,23.6,78.4,8,0,0.2296,23.55,116.164,2.165
495.6,148,832,34,9,2.9288,122.57,495.558,4.695
336.4,109,450,20,7,3.31692,53.35,336.419,3.337
241.71,29.5,245,16,3,2.50392,29.54,241.718,2.48
518.5,193,844,35,12,0.6194,167.6,518.553,4.313
178.61,20.2,160,12,0,3.1988,20.23,178.618,1.888
190.65,70.2,156,11,2,2.145,41.99,190.655,2.781
294.3,109,390,17,6,2.0137,53.35,294.338,3.992
359.4,83.1,652,26,6,2.3862,83.09,359.378,2.514
128.17,26.3,121,9,3,1.5157,26.3,128.171,1.043
305.4,38.8,331,22,9,2.6198,38.77,305.418,2.381
353.4,82.1,462,25,15,1.6463,82.14,353.415,1.5
370.4,109,509,23,8,3.8985,53.35,370.436,2.824
177.3,132,135,9,0,1.85937,47.37,177.279,1.271
309.31,77.5,373,22,4,0.6561,77.46,309.318,2.314
295.33,77,336,21,6,1.5695,77.02,295.335,2.294
356.8,109,455,20,7,3.6619,53.35,356.837,3.274
449.8,59.3,736,31,7,6.54398,59.32,449.856,3.905
168.23,0,136,13,1,3.66202,0,168.239,1.816
295.33,77,325,21,7,1.7136,77.02,295.335,2.294
345.2,109,380,16,5,2.2138,53.35,345.18,4.964
281.3,77,323,20,5,1.3219,77.02,281.308,2.273
296.1,49.3,327,19,3,4.74362,49.33,296.153,3.472
178.98,0,79.1,9,0,3.1014,0,178.986,2.952
314.79,108,380,19,8,0.5898,99.15,314.795,3.72
238.2,95.7,385,17,2,-1.4817,99.12,238.203,2.423
279.29,77,346,20,5,1.0759,77.02,279.292,2.27
370.9,109,495,21,7,3.97032,53.35,370.864,3.528
138.62,42.4,64.7,7,3,2.4884,17.07,138.619,2.089
128.09,95.2,289,10,0,0.37732,95.16,128.094,4.409
258.68,130,313,15,5,-0.7933,121.93,258.687,3.811
200.69,41.3,153,12,3,3.052,9.23,200.69,2.305
326.8,108,419,20,6,0.7339,99.15,326.806,3.417
188.3,93,85.7,8,3,3.1835,17.07,188.279,3.798
214.3,38.7,164,15,10,1.7803,38.69,214.305,1.518
278.27,93.5,362,17,7,2.1151,70.42,278.27,5.143
348.81,116,449,22,8,1.0378,107.94,348.812,3.145
137.96,43.1,44.9,5,1,-0.1334,43.09,137.964,3.14
288.3,42,343,22,4,3.9298,41.99,288.35,2.191
279.29,77,336,20,6,1.0995,77.02,279.292,2.27
279.6,27.7,119,15,11,2.4688,27.69,279.591,2.595
259.68,56.8,240,17,6,1.9949,56.79,259.689,3.865
174.12,98,151,12,0,-0.1773,98.01,174.12,3.037
328.82,108,397,20,9,0.9799,99.15,328.822,3.119
84.12,35.8,59.2,6,2,0.11948,35.82,84.122,1.571
209.29,70.3,155,15,7,0.0301,70.31,209.293,1.959
199.07,42.5,167,8,0,0.5684,34.14,199.069,2.967
305.2,35.5,271,19,8,4.3516,35.53,305.201,3.007
328.82,108,399,20,9,0.9799,99.15,328.822,3.119
114.19,52,62.9,8,0,0.215,52.04,114.192,1.399
305.71,79.1,369,21,5,3.2945,79.12,305.717,2.475
270.31,119,328,18,4,1.738,83.91,270.314,2.557
164.23,53.2,140,11,1,2.338,24.92,164.233,2.613
263.13,9.2,177,15,3,4.3738,9.23,263.134,2.054
152.19,40.5,136,11,0,2.02306,40.46,152.193,1.677
205.24,119,229,13,5,-0.1057,93.78,205.239,3.559
233.29,96.3,266,15,5,0.4972,71,233.293,4.377
185.25,54.4,145,12,2,1.01772,53.35,185.248,2.154
242.26,119,302,16,2,0.9578,83.91,242.26,2.509
259.33,96.3,314,17,5,1.0314,71,259.331,4.023
247.32,119,297,16,6,0.9205,93.78,247.32,4.544
279.4,45.6,231,19,9,4.942,20.31,279.449,1.698
203.24,52.8,304,15,3,1.6392,52.82,203.241,1.813
322.32,87.3,433,20,7,2.95842,78.9,322.319,4.598
226.27,58.9,203,16,4,3.136,58.92,226.272,2.179
170.23,56.5,158,11,1,1.43802,37.3,170.233,1.687
215.21,122,316,15,4,0.3035,118.82,215.209,2.519
250.34,50.4,238,18,7,2.4119,50.36,250.342,1.921
142.2,98.2,147,8,2,1.88616,47.58,142.208,3.266
291.26,88.3,509,22,5,3.1793,88.29,291.266,1.163
305.5,35.3,311,22,9,5.1795,35.25,305.506,2.582
375.3,0,394,17,0,5.4655,0,375.337,1.875
360.4,55.4,300,26,0,2.9488,55.38,360.406,2.142
262.4,20.2,273,19,3,5.2847,20.23,262.437,2.196
359.4,64.1,613,26,4,2.3156,65.78,359.401,1.857
290.77,83.7,370,18,4,1.9839,75.27,290.772,2.422
115.13,52.3,118,8,2,0.0219,52.32,115.132,1.816
174.26,51.6,143,11,6,1.8588,26.3,174.265,1.372
168.58,52.1,155,11,0,2.0634,52.05,168.583,2.873
266.4,17.1,256,20,6,4.3131,17.07,266.384,2.001
